Epoch,Time per epoch,Avg time per step,Train loss,Train accuracy,Test loss,Test accuracy
0,137.2526557445526,0.08781359932472976,1.345786597586868,0.5152951055662188,1.0105867983815007,0.641573482428115
1,131.16279673576355,0.08391733636325244,0.8977672022005265,0.6839411388355726,0.7978389408356085,0.7283346645367412
2,116.94441032409668,0.07482048005380466,0.7265071373716502,0.7452015355086372,0.6576537087607307,0.7713658146964856
3,123.62609028816223,0.07909538726050047,0.6289141423337672,0.7808101407549584,0.6006283327794304,0.8005191693290735
4,127.20059442520142,0.08138233808394205,0.5721963696653692,0.8022232885476648,0.5260685089344795,0.8193889776357828
5,118.76925301551819,0.07598800576808586,0.5294742459432482,0.8158189379398593,0.5357213955336866,0.8121006389776357
6,121.84615778923035,0.0779565948747475,0.494232608833644,0.8283949136276392,0.5319625510099216,0.8214856230031949
7,112.1921455860138,0.07178000357390518,0.47133278083568647,0.83795185540627,0.4493028538200421,0.849341054313099
8,130.33182573318481,0.08338568505002228,0.441618458942885,0.8493482085732565,0.44894280098973754,0.8514376996805112
9,131.85960793495178,0.08436315286945091,0.41742041772344674,0.8561260396673065,0.4483699540075022,0.8532348242811502
10,129.41682076454163,0.08280026920316162,0.3994222457114886,0.861724248240563,0.45557322426916314,0.8539337060702875
11,113.45769166946411,0.07258969396638779,0.3797198337570109,0.8671825015994882,0.43187923053392585,0.8569289137380192
12,130.80611872673035,0.08368913546175966,0.3655995449369448,0.8723808381317978,0.435951327577757,0.8560303514376997
13,130.63053631782532,0.08357679866783449,0.34985431924376514,0.877899072296865,0.39717453012403586,0.8704073482428115
14,116.6530909538269,0.07463409529995324,0.339366641255502,0.8816778630838131,0.4134341655328822,0.8667132587859425
15,116.88038945198059,0.07477951980293064,0.32967685146813813,0.8863563659628919,0.3765527567805383,0.8756988817891374
16,130.88006687164307,0.08373644713476844,0.3178607466906519,0.8905750159948816,0.4214367716790388,0.8652156549520766
17,119.5455412864685,0.07648467132851472,0.3012398736585964,0.8931341970569417,0.3796990165671411,0.8809904153354633
18,124.9885036945343,0.07996705290757153,0.2969124261945276,0.8953334932821497,0.3875640732245133,0.8739017571884984
19,134.98027348518372,0.08635973991374518,0.2875690586216657,0.8988123800383877,0.4016583859801483,0.8718051118210862
20,128.0924813747406,0.08195296313163186,0.2817353868948788,0.9003518873960332,0.39629842732518245,0.8735023961661342
21,118.62777352333069,0.07589748785881682,0.2723009807253715,0.9035108765195138,0.3664691952732615,0.8816892971246006
22,121.84175753593445,0.07795377961352172,0.26367423456741385,0.9067698336532309,0.37138879539581915,0.8785942492012779
23,121.72257447242737,0.07787752685376031,0.2548137263085643,0.9093290147152912,0.3877828012521084,0.8796924920127795
24,121.58245515823364,0.07778787917993195,0.25123266844521025,0.9121681062060141,0.3632093946131083,0.8850838658146964
25,132.61966681480408,0.08484943494229308,0.2384413331532547,0.9155670185540628,0.37339689508794593,0.8867811501597445
26,122.35326194763184,0.07828103771441576,0.2340450143597672,0.9169265834932822,0.3591619196910256,0.8882787539936102
27,133.10961771011353,0.08516290320544691,0.23611115822979675,0.9169265834932822,0.3677805366036229,0.8830870607028753
28,133.77207374572754,0.08558673944064461,0.22765703801177703,0.919005918106206,0.3445467719355949,0.8883785942492013
29,130.5508372783661,0.08352580759972239,0.21971817199624621,0.9220049584133078,0.36801829935310365,0.8880790734824281
30,133.1287453174591,0.08517514095806725,0.21454210322104772,0.92364443378119,0.36315489961905556,0.8936701277955271
31,131.4165575504303,0.08407969133104945,0.21270651189146786,0.9251839411388356,0.37051613724079374,0.8901757188498403
32,128.80246019363403,0.08240720421857584,0.20398863696124372,0.9278430902111324,0.36568267982952984,0.8900758785942492
33,113.36079812049866,0.07252770193250074,0.20196261503677088,0.9295025591810621,0.3509143104378027,0.8910742811501597
34,125.45436716079712,0.08026511014766291,0.19447744003200923,0.9316818618042226,0.36077513929587396,0.8925718849840255
35,132.17143177986145,0.08456265628909881,0.1948042360604553,0.9314819257837492,0.3573330357885018,0.8964656549520766
36,126.14789605140686,0.08070882664837291,0.19189022610861373,0.9326815419065899,0.374653574355994,0.8869808306709265
37,138.21820425987244,0.08843135269345645,0.1847804455445294,0.9356805822136917,0.37075680671051475,0.8950678913738019
38,112.74343061447144,0.0721327131250617,0.18018944028011802,0.936860204734485,0.3718717044558578,0.8922723642172524
39,124.469393491745,0.07963492865754639,0.17729909803005686,0.9377599168266155,0.35541137382566645,0.8974640575079872
40,111.31996297836304,0.07122198527086566,0.17598505587610808,0.9369601727447217,0.36283993261595504,0.8957667731629393
41,114.90376543998718,0.07351488511835393,0.16816402593852806,0.9402191298784389,0.35570105322348045,0.8961661341853036
42,124.05027413368225,0.07936677807657214,0.1687570664115841,0.9389795265515035,0.39669255260080577,0.8900758785942492
43,121.39987874031067,0.07767106765215014,0.16782149913770242,0.9391994561740243,0.38898333460211565,0.8869808306709265
44,131.4045329093933,0.08407199802264448,0.16088971375116526,0.9429982405630198,0.36915466509842737,0.8985623003194888
45,132.24919772148132,0.08461241057036553,0.15882069506084812,0.9428782789507357,0.369083662758382,0.8941693290734825
46,113.7797200679779,0.07279572621111831,0.15680361587657896,0.9443178182981445,0.35690783193415276,0.9004592651757188
47,115.32152652740479,0.07378216668420012,0.15576400772906168,0.9436180422264875,0.37674310760715374,0.8960662939297125
48,115.46036505699158,0.07387099491810081,0.1510177766615245,0.9443777991042867,0.374519352655346,0.8977635782747604
49,126.98611402511597,0.0812451145394216,0.1488270402408693,0.9479566538707613,0.37684395888481087,0.8966653354632588
50,117.57357287406921,0.07522301527451646,0.15005133698604434,0.9477967050543826,0.36614051436225825,0.8958666134185304
51,127.72868418693542,0.08172020741326642,0.14558412028555248,0.9482365642994242,0.3925670367180587,0.8946685303514377
