Epoch,Time per epoch,Avg time per step,Train loss,Train accuracy,Test loss,Test accuracy
0,66.30965304374695,0.14138518772653932,1.6731647612697789,0.3998089907393018,1.4234809942138842,0.4847244408945687
1,57.1537446975708,0.1218629950907693,1.2539314748381756,0.5451981166024198,1.1200138600870444,0.5915535143769968
2,56.510852098464966,0.12049222195834748,1.0617386079800408,0.6197805614359597,1.1039293694039123,0.6182108626198083
3,56.04300570487976,0.11949468167351761,0.9532640101685961,0.6577825159914712,0.9040915708953199,0.6789137380191693
4,55.76611375808716,0.11890429372726473,0.8712384588937007,0.6890769367024843,0.9261557557902778,0.6835063897763578
5,56.526562452316284,0.12052571951453366,0.7802382314256006,0.7256796375266524,0.8304864215774658,0.7207468051118211
6,54.73802137374878,0.11671219909114879,0.7116943220339859,0.7468683368869936,0.7258381639806607,0.7486022364217252
7,54.57226753234863,0.11635877938667086,0.6542900763849205,0.7719660625020578,0.708812478632211,0.7600838658146964
8,55.311513900756836,0.11793499765619794,0.5981359996521143,0.7856698650032726,0.7399495118342269,0.7599840255591054
9,54.9226016998291,0.11710576055400661,0.5550473320013933,0.8038823738026974,0.6874853976237507,0.7730630990415336
10,55.42048168182373,0.11816733834077554,0.5327899423616527,0.8158093460841473,0.743815899799807,0.7622803514376997
11,55.19950985908508,0.11769618306841169,0.4881485309809256,0.8265591684434968,0.617937051212064,0.7935303514376997
12,54.89733934402466,0.11705189625591611,0.468332494023258,0.8372645699647444,0.6235164818815149,0.7954273162939297
13,54.7422399520874,0.11672119392769169,0.4367549543632373,0.8492137526652452,0.605002888189718,0.8060103833865815
14,55.90152072906494,0.11919300795109795,0.4230133124760219,0.8511460554371002,0.6685013046946389,0.7901357827476039
15,55.395588636398315,0.11811426148485782,0.38713461524451465,0.8649609097793921,0.5994402988554951,0.8118011182108626
16,54.95789957046509,0.11718102253830509,0.3697855655413701,0.8703136104764715,0.6053264746650721,0.81060303514377
17,54.91094422340393,0.11708090452751371,0.35703010872991353,0.8747112650606932,0.5592147767686615,0.8263777955271565
18,55.03083920478821,0.11733654414666995,0.33429314410572114,0.8808191187346159,0.606417225025142,0.8156948881789138
19,54.963624000549316,0.1171932281461606,0.31664965447904203,0.8863939232409381,0.5963522867082407,0.8162939297124601
20,56.019155740737915,0.11944382887150941,0.30563030267225655,0.8914356787067487,0.5536292798269671,0.8324680511182109
21,55.908814430236816,0.11920855955274375,0.2807216262464711,0.9015636104764715,0.6131224915051994,0.8165934504792333
22,55.44855499267578,0.11822719614643024,0.2706408339824631,0.9059612650606932,0.5725487660104855,0.8334664536741214
23,55.35173201560974,0.11802075056633207,0.26351910611904505,0.9053615848901175,0.5664166806343074,0.8341653354632588
24,55.41869330406189,0.11816352516857546,0.245581526182163,0.9123356432548718,0.6844726795681749,0.8049121405750799
25,55.333163022994995,0.11798115783154584,0.22704976104271374,0.9203313788625477,0.6007088278405393,0.8280750798722045
26,55.463128089904785,0.11825826884841105,0.21502230993942664,0.9241293532761938,0.625948125776201,0.8227835463258786
27,55.56249642372131,0.11847014162840365,0.2175038613593464,0.9251732409381663,0.5723725996982937,0.8403554313099042
28,55.694342613220215,0.11875126356763371,0.2048772557902692,0.9273720682302772,0.6377994999908411,0.8302715654952076
29,55.70551061630249,0.11877507594094347,0.18931539926225188,0.9319029850746269,0.5982406286719127,0.8368610223642172
30,55.32185411453247,0.1179570450203251,0.18980242564146327,0.9325470859562156,0.681120425653153,0.8256789137380192
31,55.47203826904297,0.11827726709817264,0.17158006820708577,0.9391879886706501,0.6678695291899645,0.8342651757188498
32,55.396395444869995,0.11811598175878464,0.1811674096460726,0.9351679104477612,0.6072393474630273,0.8388578274760383
33,55.211180448532104,0.11772106705443945,0.15602089978976927,0.9443630063965884,0.6442031713958365,0.8387579872204473
34,55.460338830947876,0.11825232160116818,0.1490997087591683,0.9478500355789656,0.6973953344665778,0.827276357827476
35,56.04514408111572,0.11949924111112094,0.14623697760350096,0.9480055081310557,0.6396734223198205,0.838258785942492
36,55.73134160041809,0.11883015266613665,0.14280254044321808,0.9495602345415778,0.6807658248387587,0.8354632587859425
37,55.61443591117859,0.11858088680421874,0.1450252239979597,0.949160447761194,0.6332122151391765,0.8431509584664537
38,55.61103415489197,0.11857363359252018,0.13871059224092916,0.9502931769722814,0.6800924063371584,0.8398562300319489
