Epoch,Time per epoch,Avg time per step,Train loss,Train accuracy,Test loss,Test accuracy
0,213.65896129608154,0.1366979918720931,1.2401637998972652,0.557221689059501,0.9980281593319708,0.659944089456869
1,206.03863096237183,0.13182254060292503,0.7686497441714037,0.7311860204734485,0.6541580302646747,0.7786541533546326
2,205.674987077713,0.13158988296718682,0.6136412965187413,0.7882077735124761,0.5569700331638415,0.8123003194888179
3,207.002690076828,0.13243934106003072,0.529671738945515,0.8172784708893154,0.48535674834213316,0.8327675718849841
4,207.39977073669434,0.13269339138624078,0.4767040572178646,0.8345129558541267,0.4581122515252985,0.8473442492012779
5,205.24837923049927,0.13131694128630791,0.43311110315743123,0.850127959053103,0.44880997374082526,0.849241214057508
6,206.50672912597656,0.13212202759179562,0.3956603382357175,0.8640235124760077,0.4660016446829604,0.841952875399361
7,206.3593533039093,0.1320277372385856,0.3746684371414508,0.8706014075495841,0.39244913338377074,0.8671126198083067
8,205.31971144676208,0.13136257930055156,0.35051239818878,0.8790187140115163,0.3888411967994306,0.8710063897763578
9,206.87121605873108,0.13235522460571406,0.33266569840139637,0.8835172744721689,0.3882456618530777,0.8759984025559105
10,205.5550241470337,0.1315131312521009,0.3096471153681124,0.8915746960972489,0.3647277077761131,0.878694089456869
11,205.88694500923157,0.13172549264826075,0.2917301713972235,0.8988723608445297,0.369587620857139,0.8802915335463258
12,204.85129642486572,0.13106288958724616,0.27760633914084937,0.9024512156110045,0.35141330344465593,0.8848841853035144
13,206.1821792125702,0.1319143820937749,0.26133662783162415,0.9095289507357646,0.3587918561011458,0.8857827476038339
14,206.38219213485718,0.13204234941449597,0.25217357556253994,0.9107285668586053,0.3344122178662128,0.8901757188498403
15,206.14724135398865,0.1318920290172672,0.23802860787642438,0.9163267754318618,0.3947845476712234,0.8815894568690096
16,205.29040575027466,0.13134382965468627,0.2281898097543288,0.9200055982085733,0.32403358406783006,0.8985623003194888
17,205.7414529323578,0.13163240750630698,0.2199643042072015,0.9222848688419706,0.34578112031990726,0.8911741214057508
18,206.49646162986755,0.1321154584963964,0.21025785250364018,0.9245441458733206,0.3679486337704019,0.8884784345047924
19,204.35203003883362,0.130743461317232,0.20601152393893027,0.9285028790786948,0.32288774147558325,0.8971645367412141
20,206.5953071117401,0.132178699367716,0.19050690510577772,0.9339011516314779,0.34148662975920846,0.8971645367412141
21,206.2938539981842,0.13198583109288817,0.18605714018193867,0.9347408829174664,0.34317399966069306,0.8949680511182109
22,206.57516360282898,0.1321658116460838,0.1800153247895278,0.9379198656429942,0.3313393321441719,0.8985623003194888
23,205.0919783115387,0.13121687671883475,0.17417749839638832,0.9384396992962252,0.3431114077407379,0.8968650159744409
24,206.43142199516296,0.13207384644604156,0.16689922610477748,0.940918905950096,0.3248006254910661,0.902555910543131
25,206.8456165790558,0.13233884617981817,0.16323659684203962,0.9424584133077415,0.33470493276713614,0.9003594249201278
26,205.94487285614014,0.13176255461045433,0.15663044937092022,0.9440778950735764,0.35328426594718004,0.8975638977635783
27,206.48521065711975,0.1321082601772999,0.14956410405817736,0.9467370441458733,0.3371874009253094,0.9013578274760383
28,206.43028783798218,0.13207312081764694,0.15025569115969772,0.9467370441458733,0.3416162273078895,0.9008586261980831
29,206.3472204208374,0.13201997467743914,0.14151938862726807,0.9500159948816379,0.3295400283736781,0.9067492012779552
30,206.6551206111908,0.13221696776147843,0.13683927120367972,0.9512755918106206,0.34756236808737534,0.902555910543131
31,207.2304403781891,0.13258505462456116,0.13092891954082783,0.9534548944337812,0.3542661677195003,0.9028554313099042
32,207.11018896102905,0.1325081183371907,0.131050973636964,0.9532549584133078,0.3432322973623491,0.90625
33,206.31274247169495,0.13199791584881315,0.12165460682677263,0.9567938259756877,0.35303356454294094,0.9046525559105432
34,206.906729221344,0.13237794575901726,0.12339878692759423,0.9563739603326935,0.36075471182571006,0.9056509584664537
35,205.984543800354,0.13178793589274088,0.11882588476829245,0.9576935380678183,0.37757859477243677,0.9022563897763578
36,206.45934748649597,0.1320917130431836,0.116806334086294,0.9591130838131798,0.39709645147902517,0.8985623003194888
37,206.411625623703,0.1320611808213071,0.11317500290593463,0.959013115802943,0.37093309890895415,0.9010583067092651
38,205.78901720046997,0.13166283889985284,0.10831240650179413,0.9620121561100448,0.35120816345805655,0.9072484025559105
39,206.15040493011475,0.1318940530582948,0.10810221295295222,0.9621321177223289,0.35245164897673714,0.9075479233226837
40,205.63256359100342,0.1315627406212434,0.10638471339688942,0.9623320537428023,0.3490679223304644,0.9079472843450479
41,207.02690935134888,0.13245483643720338,0.0984919055579385,0.964751279590531,0.3669890475447495,0.9055511182108626
42,204.95322442054749,0.13112810263630678,0.09874130582784899,0.964631317978247,0.3692803125465497,0.9033546325878594
43,207.23923444747925,0.1325906810284576,0.09628599211222046,0.966430742162508,0.35226236066904465,0.9093450479233227
44,205.53063297271729,0.1314975258942529,0.09475544164683736,0.966890595009597,0.3921655781638508,0.9051517571884984
45,207.54961800575256,0.13278926295953458,0.08945023666448196,0.9686300383877159,0.3535769312350919,0.9138378594249201
46,207.97319197654724,0.13306026358064443,0.09038203687216999,0.9680302303262955,0.37563356032339146,0.9068490415335463
47,206.52640652656555,0.13213461709953012,0.09079987855547096,0.967530390275112,0.3562481997567363,0.9090455271565495
48,205.71231412887573,0.13161376463779637,0.08324090955888892,0.970489443378119,0.3612148316202167,0.9096445686900958
49,205.5553572177887,0.131513344349193,0.08629506971864048,0.9694897632757518,0.3797824338774759,0.9089456869009584
50,206.08565306663513,0.13185262512260726,0.08346264452951462,0.9703294945617402,0.36313485181905303,0.9079472843450479
51,206.6210057735443,0.1321951412498684,0.08327427629416574,0.9706493921944978,0.35826796223186314,0.9119408945686901
52,206.60143899917603,0.13218262252026616,0.07934484918934298,0.9711892194497761,0.36087532517330617,0.9112420127795527
53,205.99394488334656,0.13179395066113023,0.07664556069481612,0.972228886756238,0.38396394388161054,0.9056509584664537
54,206.05033540725708,0.1318300290513481,0.07548307127732502,0.9727687140115163,0.37224192979831855,0.9109424920127795
55,206.0145502090454,0.13180713385095674,0.07535334246873501,0.9731885796545106,0.3749360229266575,0.9132388178913738
56,205.31530213356018,0.1313597582428408,0.0747169211092128,0.9731485924504159,0.36490238657125984,0.9128394568690096
57,206.77494096755981,0.13229362825819566,0.07204734347567024,0.9742282469609725,0.3715384699918996,0.9133386581469649
58,206.0847043991089,0.13185201816961542,0.06988880949183376,0.97454814459373,0.3746576433976779,0.9134384984025559
59,207.04586791992188,0.13246696603961733,0.06802805228644752,0.9760076775431862,0.3871295037523162,0.9129392971246006
60,206.59901070594788,0.1321810689097555,0.06981939308304949,0.9749080294305822,0.3787603860511965,0.9128394568690096
61,206.82344007492065,0.13232465775746682,0.06785173913482123,0.9757477607165707,0.40074881254293665,0.9092452076677316
62,205.86614727973938,0.1317121863593982,0.0645621917982525,0.9777471209213052,0.41101148899216144,0.9105431309904153
63,206.14958596229553,0.13189352908656143,0.06673796413485998,0.9753478886756238,0.378345303829557,0.9166333865814696
64,207.23038482666016,0.13258501908295595,0.06473598698294974,0.9776071657069738,0.42325151739076683,0.9085463258785943
65,207.0125458240509,0.13244564672044204,0.06425125523075885,0.9776271593090211,0.38332080981953026,0.9124400958466453
66,206.54548573493958,0.13214682388671758,0.061693330545345426,0.9783669225847729,0.3864850732356536,0.9123402555910544
67,205.3001549243927,0.1313500671301297,0.059405374990763746,0.9789667306461932,0.3954108582122233,0.9149361022364217
68,206.9673092365265,0.13241670456591587,0.06049704135930963,0.9786468330134357,0.42420234228112397,0.9100439297124601
69,204.9686152935028,0.13113794964395573,0.060867625047771975,0.9786868202175304,0.38281443698116735,0.913638178913738
